ID,PC1,PC2
193,-6.463098928698831,-3.3677506101252948
194,-8.037306601794382,-0.1692331947824653
195,-7.4603548187261435,-0.2830666786187181
196,-8.8942741992926,-0.20987307944625855
197,-6.609370727983502,-0.25721634781660685
198,-9.037517823356922,-0.3116502843954632
199,-7.466070791013436,-0.22472532869580567
200,-8.464628793346215,-0.29282354721944265
201,-8.322331893014674,-3.2746819088643804
202,-8.46502694875986,-0.22484298375486866
203,-9.035702126715995,-3.2794558397871234
204,-8.467387927863165,-0.2297382558857687
205,-8.60961053329119,0.8710686628057095
206,-8.034325154467812,-0.25287777921433363
207,-8.89270680609392,-0.1773160976317365
208,-8.599301784906629,-0.2497234844994124
209,-8.03647179901303,-3.338944137469167
210,-7.0358867421390014,-3.316036756175205
211,-8.894544245942601,-0.2861364781665454
212,-7.8854767743223775,-0.2643682765880476
213,-8.027834173596807,-0.20332484393968775
214,-8.750814540330753,-0.2216462304761156
215,-8.886769116032639,-0.29726618264835575
216,-8.742366327273832,-0.21737758534435547
217,-8.457804996913666,-0.23480099361218906
218,-8.893817428472483,-0.22750509197416538
219,-7.891878765143241,-0.25128034883195566
220,-7.8950406052723086,-0.20637800008375537
221,-8.116527611053378,-3.399110123096591
222,-7.74921796001823,-0.3888618912441688
223,-8.745094241910984,-0.16999087596420875
224,-8.748072069935244,-0.25360332459182827
225,-8.461867601829166,-0.30034444097572943
226,-8.464638595628719,-0.24314814608331795
227,-8.465035618902629,-0.21640738587236624
228,-8.038447625835797,-0.25329135080851084
229,-7.825593162800549,-0.2754883838758231
230,-8.03641146843438,-0.31151951969656005
231,-8.607101912753285,-0.265640977453707
232,-7.17998801359198,-0.3094548546444742
233,-1.875295456320369,-3.2447299737752147
234,-8.750365949108572,-0.23073934087813075
235,-8.60923201184738,-0.22046292132221668
236,-8.035615930864447,-0.26912580323772417
237,-6.894629592443999,-0.23353701800820204
238,-8.752054835331032,-0.2681894457903229
239,-8.608476686326119,-0.1931768426101148
240,-9.322894606511092,-0.22095945478345205
241,-8.037503442456952,-3.2652775952533206
242,-8.881300605959028,-0.28683921356390496
243,-8.893575044678869,-0.25349014226848815
244,-9.322690403865506,-0.47444357636889856
245,-9.030643877356114,-3.311750716032943
246,-8.751288777904918,-0.2381179936987719
247,-8.46574327959995,-0.268999195632334
248,-9.173966891269911,-0.2888144887765889
249,-8.744772548019037,-3.295613685148243
250,371.25422100335277,-0.45341313825811935
251,-5.465689506768225,-0.2729929143693093
252,-8.599641832757165,-0.25035948965198573
253,-9.17314747645089,-0.3254506879676462
254,-7.601763350026956,-0.22558117588702228
255,-8.872297384813058,-3.280717988017735
256,-7.609014713181755,-0.1955335086877424
257,-8.176861209586718,-0.21949252405626657
258,-8.037172531161916,-0.20131519200172404
259,-8.46615123154627,-3.2930828251393764
260,-7.464539819027735,-0.28370395623286226
261,-6.750940461296681,-3.2611288728281482
262,-8.036522153860002,-3.2817174219088154
263,-8.891770414170471,-0.29273709342015725
264,-7.75257853743499,-0.25517718061046685
265,-7.895243155126413,-3.30712409970164
266,-7.748017255961977,-0.28222892307899555
267,-7.74672862095351,-0.22705252848008942
268,-8.895241920611017,-0.17864955975479124
269,-8.743174188074246,-2.217580505083451
270,-5.750923672367947,-0.2634748655643853
271,-8.03481943417893,-0.26693582066559096
272,438.39469868908935,-3.4028655660549094
273,-6.606425804365902,-0.264778854454971
274,-7.893576394601472,-0.2586497654405852
275,-8.608488911588308,-0.19634047229108587
276,-7.038541826175565,-3.2098651415802935
277,-9.46570110824058,-3.2648361121267775
278,-9.041030057783901,-10.235791571708655
279,-8.606213480992512,-0.28824612699714647
280,-7.605754540374553,-0.33159532079254816
281,-8.894915742984821,-0.25180186704162827
282,-8.314055983110443,-0.3069313321322979
283,-7.465669936333579,-0.2172984000968632
284,-8.465860227283805,-0.2683403590208077
285,-8.894995189088325,-0.17050358621893058
286,-8.036750926493745,-0.2862879927370395
287,-7.750422953366359,-0.295982222485952
288,-9.178394983155234,-0.3386275187301032
289,-8.752012063593437,-0.2833830141880892
290,-8.893736291396438,-3.2587477520365624
291,-9.322872049902845,-0.24908041008236054
292,-8.892270544893393,-0.25065897813949134
293,-9.461708969211271,-3.264520724792383
294,-9.038514061385047,-0.2659597612101574
295,-8.603018472257105,-0.26367502221622124
296,-8.179905875709139,-0.23945623130439214
297,-8.752225687327748,-0.21530962509567336
298,-7.600590515609572,-0.2289304265564877
299,-7.454531158924995,-0.2429905562643698
300,-7.7513933833762385,-0.2543089024096291
301,-7.463589659749976,12.822481353320693
302,-8.89331061258128,-0.2086013105566913
303,-8.597442535941836,-0.30277382778055817
304,-8.319770731884107,-3.326264557478796
305,-8.752549177157688,-0.26075988752962187
306,-8.179490651759236,-1.2074233555115579
307,-8.749090084394545,-3.2686302387318107
308,-8.89352913814593,-0.14355193434388297
309,-5.171507701815794,-0.2340720608907748
310,-8.609681395082918,-3.2148746259954373
311,-9.32066905594388,-0.32760681283799464
312,-8.89549282321501,-0.2280312415500472
313,-9.022547142373101,9.756857124845773
314,-8.323868956058085,-0.26183503167907124
315,-7.59728740586474,-0.2814846797282576
316,-8.036170975941086,-0.22146123928449318
317,-8.177247458358053,-0.23904029308811328
318,-9.035455008670446,-0.2993927638732507
319,221.2540985952828,-0.3732436607262222
320,-9.031114924452414,-3.23227959471215
321,-8.748338181210451,-3.262714932393226
322,-9.32176820557377,-3.3149968581408733
323,-7.464865654129256,-0.2230227227204542
324,-8.894267827312449,-0.24577348716555136
325,-7.889864054332102,-0.2946915836454962
326,-8.608216137511855,-0.2752497116602857
327,-8.878487567977974,-0.2578222477120196
328,-8.464805630641367,-0.2419843353511875
329,-9.03618289087875,-0.1956163520962443
330,-8.88382443121914,-0.3197436955349248
331,-8.747578954961915,-0.30153060254082914
332,-8.323320766928202,-3.2797890865138895
333,-6.17981536328091,-0.2688285113785018
334,-8.893573156237112,-0.29645061775052534
335,-8.322762353971592,-0.24494779517214418
336,-8.748767515044923,-0.24540494480198852
337,-8.321591336243129,-0.2693946225497258
338,-8.319902948532542,-0.2443463448357472
339,-8.174559323805342,2.7523858320372834
340,-5.463307386142816,-1.2934745404529588
341,-8.6089206897067,-3.262038778116996
342,-7.036330882745676,-0.27010350983120235
343,-8.322616684914921,-0.21958202591204218
344,-8.178078758750047,-0.3109402335912293
345,-7.750572391703615,-0.24914731701307263
346,-3.177401457752748,-3.2355677599939288
347,-9.462248883147664,-0.15621775446598138
348,-8.32159052171953,-3.301519175614681
349,-7.321012081512715,-3.2223351062329484
350,-8.462725974790668,-0.35193228056178066
351,-8.182579926706198,-0.22174803250383482
352,-8.037077459281852,-0.23669372463773533
353,332.6778263541445,-3.205393701016632
354,-9.459909404937369,-0.315216979430924
355,-9.180076297035242,-0.23955149245731652
356,-7.894272369551231,-0.23542997574697153
357,-8.892339382549267,-0.22793068546158737
358,-9.03621382858452,-0.2622612943587332
359,-7.607627474029292,-0.23188721123480183
360,-7.322730310637064,-0.2190034581661441
361,-8.462395984463488,-0.28301611856209186
362,-8.322512084866661,-0.2654608622932194
363,-9.323048149473555,-0.21135005108103153
364,-8.893965636599814,-0.27029004696981934
365,-8.609929764247623,-0.15367810081527786
366,-9.177536798608966,-0.28445363049716227
367,-7.8941169752745175,-0.25475460010500384
368,-8.752030017356438,-0.24715911553366215
369,-5.463520945697303,-0.23065609909964224
370,-6.6046515411571525,-3.365555385546832
371,-8.324231528686255,-0.22553897352530425
372,-8.037687131001064,-0.22212457163760962
373,-8.179628809297515,-0.22897113315712525
374,-9.034515522329208,-3.1938009257412223
375,-7.7415140088977346,-0.2057331516038483
376,-9.180840089636499,-0.2442910364555146
377,-9.037767836380517,-3.2666843035513313
378,-7.8929392052750575,-0.24171169710114038
379,-8.322887166614738,-0.2183151988718006
380,-9.179640242083433,-0.20762304382433808
381,-8.322622468286166,1.7467026741481775
382,-7.465410997934668,-3.251599468127873
383,-8.459150185405319,-0.2845548871436874
384,-8.459186252637675,0.7552421777939212
385,-8.171158620970493,-0.3345570032496202
386,-8.893957201217441,0.7466156495200288
387,-8.891742768495895,-0.2665933188646216
388,-7.88771068584886,-0.3328800908646001
389,-9.038603376440806,-3.2295566951090873
390,-8.321960733373786,-0.2614025960985722
391,-7.7465615074467875,-3.2877244126650043
392,-6.8925740467045,-0.2656360432434176
393,-9.17328162446427,-0.30931917150124294
394,-7.889963660946546,-0.2769823107152865
395,-8.889731363154128,9.729140726955242
396,-8.026556175237381,-0.2972029184240643
397,-5.883836913303477,-0.3347681394573907
398,3.3135986066044842,20.673113677145068
399,-7.610076115553754,-0.16684580691244597
400,-8.321413608155575,-0.25642995035252014
401,-8.465146948493636,-0.2482106665237398
402,-7.464682815761648,-3.2670656180568485
403,-7.608592415405033,-3.287875239835602
404,-9.036243579624323,-0.2836575273651584
405,-8.894033370978095,-3.1941951018434747
406,-7.453682222129026,-2.3429550214264516
407,-4.281546199525163,-1.384735004401747
408,-8.742618700706304,-3.2581149808865986
409,-6.894970142928838,-0.19055650584105016
410,-8.454957402534365,3.752029616917247
411,-7.61047503052906,-0.19906425396295008
412,-9.178461215791955,0.8207574109475275
413,-9.46169185664714,-0.26055925682094144
414,-9.033408978095222,-0.28604068201489163
415,-8.60723170279634,-0.1937277565098775
416,235.5386359145222,-0.38738077498354273
417,-8.035745872730535,-0.35229018494622905
418,-7.461480970725425,-3.2859098597963388
419,-8.609400410101989,-0.2144262689669612
420,8282.73038266989,-2.6293920681692344
421,-7.46524662068931,-0.2004159492641842
422,-8.464807215986186,-3.3097931322418743
423,-8.751123426006679,-0.21730418787933395
424,271.25416470717585,-0.3353276307756803
425,-8.603085644558732,-0.2131095390696662
426,-7.46336185652853,2.668629872675668
427,-8.88709759666678,-0.253539287654965
428,-6.320863846667426,-0.30297225111623644
429,-8.466853527501273,-0.23084826551910137
430,-8.179663630373904,-0.2153000662323172
431,-3.8951692571692123,-0.2102177051493287
432,-8.739822992539866,-3.2860156562261364
433,-8.319569595162656,-0.2945690560080358
434,-7.750103360797966,-3.2702712551434354
435,-8.584068754055307,-0.3221131056101441
436,-8.178933161283915,-0.19601111798333706
437,-8.600638471322345,-0.28503551550477185
438,-9.032520601042709,-0.15852896336496733
439,-7.033772343404825,-0.3345781417115661
440,-7.037958977355166,-0.1794824076255886
441,-8.609719260080178,-0.1949288729866595
442,-6.891854496592201,-0.24181635905138166
443,-8.465254659949553,-3.297054179606047
444,-8.605553848930771,-0.18615877677027856
445,-9.027330484348312,-0.3294352151864319
446,-8.031207946971582,-0.11218113208644814
447,-7.743533770696836,-0.25891744052530014
448,-8.459892754697123,-0.27633545391052733
449,-9.033221045509704,-0.1835530177006796
450,-8.301840529168246,-0.2676352677092365
451,-9.037248006047474,-0.2658512793928732
452,231.25194115106194,-3.3803301237444705
453,-5.743063689171807,-0.26338997955016
454,-8.609355389388254,-0.19155089230667754
455,285.5386782748772,-0.3827395591152088
456,-8.322245944788623,-3.1293223907892838
457,-8.321469392825898,-0.2513300279756057
458,-9.173529965977744,-0.23085349618146023
459,-9.324102595581378,-0.13336034376876874
460,-7.314224408257263,-0.25519206559860397
461,-9.03067447108294,-0.26897489510668005
462,-7.609085415085204,-0.2965423362193029
463,-9.038208610491134,-0.19847113402173724
464,-8.749052450474904,-0.34809081214268617
465,-7.60907932988634,-0.2511931030846784
466,-7.750931396027573,-0.26164896024614087
467,-8.463333491950499,-0.2696332637850642
468,-8.1770946048942,-3.2758311279589796
469,-7.441596288681324,76.6777041328688
470,-8.296191139773155,0.6633604440703981
471,-9.174528602413702,-2.2695213603054833
472,-8.604996038084893,-3.278083412675524
473,-8.887744311311986,-0.31879612339237956
474,-8.751714163127629,-0.21407294013342
475,-7.4654986949156745,-3.2943652845041727
476,-8.602286892581656,-3.3125461042659023
477,-8.466389318387943,-0.24757135396191857
478,-8.32261440141582,-0.26209186229879927
479,-7.895577692321629,-3.176397376327225
480,-8.035557741390676,-0.2852019127398615
481,-9.179637249398649,-0.18402058198846996
482,-9.176913278604658,-0.22339952853724446
483,-9.172149177732228,-0.3270734397678583
484,-8.608424142677483,-0.27762747070970706
485,-8.03711943547603,-0.16124776247338043
486,-8.895624332265259,-3.244205394178316
487,-8.749885817000306,-3.283284241896494
488,-9.466802339010135,-0.3768151202066715
489,-7.6024689447948965,-0.3216695271973914
490,-7.606840960088905,2.698837308560895
491,-8.60731811364225,-0.23578436327233301
492,-8.03172125562109,-0.21930082633463854
493,-8.17584783169294,-3.2700496715827247
494,-8.608716105768144,-0.15246143305776594
495,-7.324150800750498,-5.237591247124834
496,-8.18205488854723,-0.2132669128022121
497,-8.465633817146061,-0.24167714668473547
498,-8.604521094023617,1.704735732654842
499,-9.037292817309933,-0.2457167909941797
500,-8.18006170117241,-0.22712008378425794
501,-9.03689089762934,-0.2725522894524611
502,-7.592676398196142,-0.34382116519114936
503,-8.749452597147318,-0.25939951419722
504,-8.456739748038721,-0.3044179211334734
505,-7.321851264752824,-0.23908305169829566
506,-9.037714257842506,-0.22465167402390962
507,-9.030178321392134,-0.2734396772280266
508,-7.036510715056243,-0.26721660963885896
509,-5.892939213771008,-0.2980324742044117
510,-7.3206698926951095,-0.2886508236199768
511,-8.603075947185056,-3.251929485937014
512,-8.175651740838266,-0.26692424997493963
513,-6.465237319203047,-0.21549349409180812
514,-9.036679183628705,-0.23616409484535542
515,-8.464470262336947,-0.19235190829576873
516,-7.746789543739113,-0.22914234744584114
517,-8.179477235588283,-3.250410707932107
518,-8.890487779858232,-0.2498478314268765
519,-8.034710589550924,-3.250371317693651
520,-6.892394665490903,-0.24970418920480858
521,-8.466079980791983,-0.23512037875432476
522,-8.606492031247729,-3.301688393163239
523,-7.743068644158312,-0.2725341551094699
524,-7.894501526646953,-0.2294763902285159
525,-8.893939194631937,-0.21715665944067233
526,-8.180120559134366,-0.22608140126562992
527,-7.893273058300581,-0.3003841619092417
528,-7.180265035840634,-0.27216413387633287
529,-8.748186740746098,2.722389733844586
530,-8.459935201559711,-0.22245377243166956
531,-7.8654876570946115,-0.3941753486955563
532,-8.463697792074584,-3.2532750249663067
533,-7.605637455141342,-0.2326682669039361
534,-8.179901032490962,-0.1343953277446296
535,-8.89244792340262,-0.30551143560950955
536,-8.46583732504984,-0.27272168049564666
537,-6.894394149782911,-3.2647181611848364
538,-9.035609638971092,-0.3070685816761182
539,-9.031076926586787,-0.24320390191890962
540,-8.466119591217838,-0.24787745210138534
541,-7.319162026634487,-0.2326906670768922
542,-8.610311835803495,-0.1351528189161073
543,-8.172021502866317,-0.19393936683832963
544,-7.32186776060867,-0.34519957250226196
545,-8.168910786593175,-0.2671269664899287
546,-7.750631243340508,-0.30377144028780073
547,-9.033094293308364,-0.25570482545967516
548,-8.322414513162052,-0.2584426107716964
549,506.9676687530827,-0.43140941959582035
550,-7.46332773218022,-0.2315350034107155
551,-8.17968757550662,-0.2412383175935124
552,-8.894940945200908,-0.2500346537814662
553,-8.748443965502938,-0.2885439913024679
554,-8.466512846913465,-0.23936308490038383
555,-8.322326524501978,-0.2373451019302299
556,-8.13751593160891,-3.309035133601334
557,-8.029576970358274,-0.33244795565515417
558,-7.75102449159703,-0.2764982693018082
559,-8.748315838466743,-0.2783802691659485
560,-8.751798103460846,-0.2418407794739694
561,-8.596014784699808,20.66562884882002
562,-7.183000765738545,-0.5777930128949371
563,-8.889273717856186,-0.22834354141231136
564,-7.608575239315984,-3.2862128204207344
565,-8.466140476178795,-0.24774977918923713
566,-8.16788396545222,-0.3312268193063807
567,-7.465983624959113,-0.23125910791109688
568,-9.029190546287582,-0.2987441191737927
569,-9.023888649217705,-0.22885336283435426
570,-9.178602870010938,1.8767705555042864
571,-6.180044572983421,-0.26821806679037985
572,-8.89469931813827,-0.2325324309441801
573,-9.177327642019332,-3.3024847970870557
574,-8.608842477428128,-3.2769592653684407
575,-4.871075641122588,-0.1802281253862933
576,-8.749656856458122,-3.34370146019565
577,-8.750721284246337,-3.265026121166504
578,-8.3174282635521,7.865861188207304
579,-9.036160480789276,-0.26239886591908645
580,-8.465247937605056,-0.18041654975661964
581,-9.459037137610881,-0.24950344028026067
582,-8.173068819863426,-0.295851043064833
583,-8.892846430317542,-0.23584177428563646
584,-8.751088652591703,-0.2111758672669762
585,-8.73795209896217,-0.2435839687141511
586,-8.465267875804669,-0.2537851079161975
587,-9.17157355475047,-0.30138164811182105
588,-8.605828884721278,-0.29125387083594606
589,-8.464038811629367,-0.2912704103832566
590,-8.751487278426227,-0.2361437390544773
591,-8.594592488726706,44.74337631673637
592,-9.176144122613293,-0.2822008841350207
593,-8.173600276529374,-0.20915064212110393
594,-6.894281435555838,-0.258897328556006
595,-8.747770322388767,-0.3071834728775124
596,-8.750768121392113,-0.18992608349749687
597,-8.025982809330532,4.691758497861754
598,-7.750615113002104,-0.2208463343667066
599,-8.317712360998346,-0.29648150556853553
600,-7.742783773434273,-0.30052769839905197
601,-8.030671170206851,-0.2869452379272103
602,-9.03510131275572,-0.16381488355629195
603,-8.748979161767242,-0.21984962676559866
604,-8.465862047474767,-0.2139346594390014
605,-7.894326066664903,-0.20031446525428362
606,-7.750322533352555,-0.26859302242682914
607,-6.321777811573183,-3.361724930807477
608,-8.461518399531695,-0.22378795860936743
609,-8.887199145291287,4.749483823956876
610,-8.89248024628554,-0.26898446595075093
611,-7.8747141483189695,-3.98824859471357
612,-9.461848411257954,-3.2705508903208704
613,-8.462553764232643,-0.2902971044145302
614,-7.032364061929899,-0.22156626513186603
615,-9.03678455787803,-0.32626516594769045
616,-8.037354174885959,-0.29669259495155154
617,-8.607299948979385,-0.22761199995490816
618,-7.8927332985274035,-0.24057331164729595
619,-7.891288640592033,-0.3064429462658762
620,-6.751335164429156,-3.2833900473259754
621,-7.324235425892709,-0.2138618256380432
622,-9.037213785032138,-0.18551306211929988
623,-8.034215620850926,-0.2739638128626027
624,-8.177785119163529,14.79897465565932
625,229.82533555584155,-3.4309039930793004
626,-2.572733188848305,5.768879497385522
627,-8.894314586938293,-3.276823538914737
628,-6.751401979739999,-0.2418895540209944
629,-7.322839923106976,-0.25613556840429513
630,-7.748290469453198,-0.31267639819530496
631,-7.895276954014817,-0.22426012246915825
632,-8.60769754292803,-0.2655930997725979
633,-8.465727208326106,-0.2623460993081082
634,-4.0213673299117545,-3.2406512790794837
635,-8.02751010310917,-2.2106316955267116
636,-8.18037635252979,-0.2536463265658175
637,-8.46691909306313,-0.257317689146221
638,-8.891895627860832,-0.2883028516238786
639,-7.893687791200208,-0.23873314339729643
640,-8.750977152347144,-0.2789590539785268
641,-7.320750304423741,-0.33029562136040236
642,-7.606841311919272,-0.28216992567533766
643,-7.752358477091494,-0.16824552231369588
644,-7.465499036871128,-0.22135980046103282
645,-7.893804747219223,-0.29601071474986224
646,-8.322248580930482,-0.24158820840371883
647,-8.605577361719872,-0.2589852607589108
648,-6.463941314115922,-3.3273869991413716
649,-8.180444976632192,-3.2674908746140363
650,-8.888023871532761,-0.2913593922084635
651,262.6819967440692,-0.3885225331213182
652,-8.888786644344133,-0.3120646989699485
653,-9.037802789177178,-0.24727906095260946
654,-9.037010926403813,-0.2621529880574618
655,-9.318286355108263,-0.3315837160942161
656,-8.608434680927829,-0.16083712674195363
657,-8.599538769130163,-3.2741364916280626
658,-8.75010053783032,-0.21486009765594677
659,-8.037002765669456,-0.25661030704803145
660,-8.888423100080606,-3.296715520375339
661,-8.609497782831403,-3.2386377925423773
662,-8.027874026580141,-3.3159718257405206
663,-9.032489802449419,-0.20043377957696576
664,-8.895838936141566,-0.2801096049325069
665,-8.17913584537414,-0.2239764167999503
666,-7.6084199188536505,-0.35294465264862723
667,-7.892118178637427,-0.317387432102432
668,-7.886182747233899,-0.29227301615030804
669,-9.036787562369804,-0.2592163296905855
670,-7.851224747487183,1.6243458913326982
671,-8.179850663966329,-0.2286031137658529
