ID,PC1,PC2
2479,-8.904601174055449,-3.4499168643387885
2488,-8.182992568191882,-3.5538948667834824
2490,-8.903639141280191,-3.4451074313215044
2498,-8.902746549963132,-3.428328017017853
2509,-8.757286546122327,-3.4756551524555257
2510,-9.044454903443588,-3.3346830656745485
2514,-7.475414829996006,-3.428618088209935
2516,-9.045313653569258,-3.581113469344245
2524,-8.756493004468597,-3.4967999524527293
2527,-8.33074293276691,-3.4827446013583563
2538,-9.899803662800462,-3.501892222681733
2540,-9.330584986480032,-3.570819953523365
2549,-9.329910522759,-3.532762927900655
2554,-8.905218083852896,-3.437553384498241
2570,-8.18830418718756,-3.4999700201210393
2572,-9.615628935823253,-3.4712180943543283
2573,-8.331059710294873,-3.477550600341301
2581,-9.761212161961458,-3.475406528110407
2583,-5.902361285049158,-3.5718510588092456
2588,-7.902058582885602,-3.5243900739683585
2591,-7.189708046754907,-3.4508655467130853
2604,-8.472086381892058,-3.4179464779275386
2606,-9.616878515195266,-3.4740216529951313
2607,-8.617295950906525,-3.4872731881594876
2628,-8.474975150459361,-3.5093799424937577
2633,-8.186821698389206,-3.4351561400402004
2635,-7.759894010546575,-3.4481259104915
2641,-8.617123704029106,-3.5519408828910977
2644,-9.189236423955904,-3.373469385952647
2648,-8.898297119546998,-3.4801860751372775
2650,-7.761656693989569,-3.4011550038917715
2656,-8.617834332070188,-3.450312804881654
2668,-9.760239935388686,-3.408778641089563
2678,-8.616931340850018,-3.437979823894304
2680,-9.758716380215343,-3.5305116419307776
2686,-9.47353931650801,-3.5144159347593367
2699,-9.474303500191994,-3.436492861602638
2703,-8.18890139230775,-3.4411564263445245
2706,-8.756940635539364,-3.570636148512188
2710,-6.329430150161607,-3.492679371915245
2715,-8.902810125367475,-3.4219090409135693
2720,-9.61050965115626,-3.5604122994374467
2729,-9.18986453915535,-3.3759289420273175
2733,-9.326586954636698,-3.5566186451009068
2736,-8.901209069733536,-3.4704387462888984
2737,-9.330902625915268,-3.4944124817789968
2738,-7.178689946387992,-3.4715119556007723
2747,-9.473175211716942,-3.5481510813051673
